distance 	 log(kDRatio) 	 DDG 	 deltionSize 	 bindSite 
16	-0.15280742364426583	0.2771	1	inMotif
17	0.01600919785588284	-0.11623099999999997	2	inMotif
6	0.0025145990332462505	0.0015907000000000004	1	inMotif
23	0.08688209158169999	-0.008933999999999997	1	inMotif
40	0.004888979480561973	0.003914000000000084	1	inMotif
33	0.04612757181759995	-0.0048920000000000075	6	inMotif
40	-0.014802864130451173	0.15472999999999998	7	inMotif
56	0.36871074006810484	-0.17030000000000012	10	inMotif
34	0.05254603510829053	0.03919000000000006	6	inMotif
38	0.1060915339448694	-0.032950000000000035	2	inMotif
52	-0.009812510992825128	-0.0008300000000001084	3	inMotif
21	-0.37951318353559893	0.8684150000000002	5	inMotif
18	0.04510496994866372	0.24298999999999998	1	inMotif
27	0.15640914700972866	-0.382924	1	inMotif
50	0.1451714059729225	0.05517000000000016	4	inMotif
24	-0.044490092346207565	0.0008750000000000702	4	inMotif
52	0.08558329449476183	-0.14290200000000003	2	inMotif
53	0.23046396386658963	-0.479763	1	inMotif
52	-0.06592903177526212	0.146374	1	inMotif
0	0.0057943654679488464	0.09670500000000004	1	inMotif
1	0.1682764239921103	0.03306999999999993	3	inMotif
8	-0.023340715470197487	0.060270999999999963	1	inMotif
67	0.33096284814290433	0.023818900000000004	2	inMotif
34	-0.96086371388926	-0.14005	1	inMotif
36	-0.018690881890506057	0.06722000000000006	2	inMotif
29	0.23502525473689984	0.026552400000000004	1	inMotif
43	0.1976994066247319	0.029523999999999995	2	inMotif
32	-0.018596070756532322	0.0007500000000000007	3	inMotif
0	0.16042645077041567	-0.029034000000000004	1	inMotif
0	0.04306180059140445	-0.0059242000000000045	1	inMotif
65	-0.19025563209018648	-0.377636	5	inMotif
30	-0.08343561216345821	0.0020140000000000713	1	inMotif
59	0.19218296591261225	-0.08549200000000001	1	inMotif
58	0.12309169812109129	0.013014999999999999	4	inMotif
3	0.225480256713443	-0.11338799999999999	1	inMotif
1	0.44413562311955784	-0.018985000000000002	5	inMotif
6	0.055758768756111986	-0.0379772	1	inMotif
10	0.07287623164599119	-0.013071	6	inMotif
2	-0.46873621664079335	0.037378499999999995	2	inMotif
58	-0.038467293596501057	-0.0023800000000000487	1	inMotif
55	-0.0034197263295420864	-0.0028739999999999877	2	inMotif
63	0.016621013829816404	0.008645999999999987	4	inMotif
15	0.20423293666124404	-0.3502099999999997	3	inMotif
27	0.007203575270175479	0.0012600000000000389	1	inMotif
3	0.10716161024607777	-0.435461	1	inMotif
2	0.14072259273506618	-0.236481	2	inMotif
6	0.07350688918657641	-0.24652699999999994	1	inMotif
43	-0.0002992666611613854	0.11824799999999991	1	inMotif
17	0.25814236240456	-0.0032271999999999995	2	inMotif
19	-0.003607634023792805	-6.870000000000487e-05	1	inMotif
28	-0.15952281149847994	0.190453	1	inMotif
23	0.0	0.0	1	inMotif
3	0.3698260754754538	0.11956000000000011	3	inMotif
6	-0.27368390631379474	0.0793299999999999	3	inMotif
41	-0.003932282690594959	4.0000000000040004e-05	1	inMotif
13	-0.04342681726670885	0.10900499999999999	1	inMotif
15	0.3422893431924149	1.082516	1	inMotif
8	0.3499287962613364	-0.9417608000000001	3	inMotif
16	0.29468036976430734	0.7672559999999999	4	inMotif
13	0.00027336854967758894	0.002694999999999989	4	inMotif
5	-0.015062013515605929	0.00017550000000000204	5	inMotif
41	-0.010691676628964204	0.0022392000000000106	1	inMotif
43	0.01503790528351123	0.0001754999999999951	1	inMotif
41	-0.7881056341063073	-0.14303999999999983	1	inMotif
45	-0.028640635610749473	0.0002500000000000835	3	inMotif
0	0.2913567638676442	0.021961599999999998	2	inMotif
20	0.06830990242407026	-0.005996999999999975	2	inMotif
51	-0.16570862124076596	-0.0070230000000000015	1	inMotif
45	0.10494511412481124	-0.22210200000000002	4	inMotif
8	0.3277368785697309	-0.8584499999999997	8	inMotif
17	-0.13229483020133115	0.017650000000000166	4	inMotif
22	0.176673764534498	-0.278294	3	inMotif
24	-0.0026802053241963583	-0.000280000000000058	2	inMotif
3	0.0003344911552097809	0.027037000000000005	1	inMotif
39	0.3002845328167546	-1.738289	4	inMotif
21	-0.02936633374785492	-0.028358599999999998	1	inMotif
43	0.010498865123036936	-0.03926000000000007	3	inMotif
2	-0.06811340103249361	-0.03221499999999994	2	inMotif
28	-0.04480035723286417	0.077681	3	inMotif
20	-0.046623584012919536	0.010667000000000093	1	inMotif
23	-0.04589992171634306	-0.212522	2	inMotif
50	0.020593128626857738	0.026998999999999995	1	inMotif
18	0.017109487801863787	0.0021859999999999935	3	inMotif
38	-0.3012069643877064	0.138412	3	inMotif
17	0.4460950012855821	0.04328500000000002	1	inMotif
5	0.04101260321135357	0.006994000000000056	1	inMotif
21	-0.0037669759976443006	0.0024140000000000272	2	inMotif
35	0.31075958392609276	-0.09017000000000008	1	inMotif
11	-0.06442750958688785	-0.07966800000000007	3	inMotif
19	0.46118887682881327	-1.0577999999999999	1	inMotif
3	-0.9439964858581162	0.002836000000000005	1	inMotif
16	-0.7563483991019678	1.665564	1	inMotif
59	0.19504137791858395	-0.19559699999999997	2	inMotif
6	-0.4225827185233616	0.46871900000000005	4	inMotif
35	0.1936071885594013	-0.003706000000000001	4	inMotif
3	-0.009968443918269764	-0.393336	1	inMotif
36	-0.03988532329625944	0.132977	1	inMotif
0	0.4548406781397304	0.24558999999999997	3	inMotif
28	-0.16162960626333855	0.01841999999999988	2	inMotif
28	-0.12487163040411917	0.012590000000000101	3	inMotif
30	0.04608017381169944	-8.799999999997699e-05	8	inMotif
20	-0.03148649828306297	-0.009602	1	inMotif
23	0.04173052055820107	0.0007782000000000067	1	inMotif
41	0.13232855942030328	-0.03008999999999995	1	inMotif
22	0.29085146278449064	-0.049179	4	inMotif
34	-0.018551268678762427	0.0306511	1	inMotif
19	0.037601094557169236	-0.015445700000000007	4	inMotif
57	-0.31731524076913326	-0.033943000000000056	1	inMotif
49	0.1335377978082076	-0.14948899999999998	1	inMotif
57	-0.08292984762799031	0.24599500000000007	6	inMotif
49	0.03280590989234296	-0.004288000000000014	10	inMotif
35	0.021283040151318856	-0.0004730000000000012	1	inMotif
20	-0.05540432344993884	7.599999999999274e-05	2	inMotif
24	0.22601289043719766	-1.1167469999999997	2	inMotif
33	-0.06518569950221438	-0.00307500000000005	4	inMotif
8	-0.0939764643130698	-0.09801000000000015	2	inMotif
17	-0.005030794005675173	-0.004581000000000002	1	inMotif
31	0.1709810908589318	0.020340000000000004	1	inMotif
55	0.5331644584068418	-0.7538200000000002	2	inMotif
34	-0.038145384448336685	0.00018600000000001948	3	inMotif
31	0.002213367572056386	-0.002654999999999963	3	inMotif
24	-0.1723366908403333	0.22019999999999995	2	inMotif
47	0.003935963449930359	0.01913300000000001	1	inMotif
5	0.09809289032557295	-0.188083	1	inMotif
3	0.14359216249510368	0.09587900000000005	1	inMotif
5	-0.025533376866124436	-0.06285299999999999	3	inMotif
32	0.03236794947789684	-0.04647099999999993	1	inMotif
62	-0.019395736264235457	-0.01234499999999994	1	inMotif
65	0.020172089937342135	0.0410389	1	inMotif
-1	-0.025141074564619212	-0.48912399999999995	1	inMotif
67	0.019307856812294237	-0.008933999999999997	1	inMotif
17	-0.112474982348145	0.004383100000000001	2	inMotif
30	-0.1860974548049254	-0.4687800000000001	1	inMotif
34	0.01789384575510024	0.0315552	1	inMotif
29	0.056198541749677915	0.0025578000000000024	5	inMotif
19	0.016544473460884664	-0.004732199999999992	3	inMotif
18	0.030158101177997762	0.004469000000000001	1	inMotif
12	0.13499976702084276	0.006770999999999999	7	inMotif
14	0.03013636191167388	-0.007806800000000003	4	inMotif
14	-0.0017935497133187367	-0.009044700000000003	3	inMotif
14	-0.03215263767446077	-0.016038899999999995	2	inMotif
13	0.028369212379386815	-0.005504599999999998	4	inMotif
12	-0.06425676420025156	-0.014902100000000001	1	inMotif
12	-0.00022779870359682	-0.00819579999999999	3	inMotif
9	-0.08040029874094397	-0.014570199999999998	1	inMotif
-1	0.0054200958937751405	-0.0529762	2	inMotif
-1	-0.0254599002442565	-0.06602670000000001	1	inMotif
1	-0.010311573620002311	0.02835465	2	inMotif
7	0.0	-3.815000000000003e-06	1	inMotif
44	0.00494503509437405	-0.0750045	1	inMotif
21	-0.15470074119833047	-0.002613000000000004	4	inMotif
10	0.14773388652761285	-0.09384999999999999	1	inMotif
17	0.24202350590430435	0.07689400000000002	1	inMotif
6	-0.15431260534042615	1.256655	2	inMotif
27	0.14854036852862726	0.44278400000000007	1	inMotif
54	0.049809922584100816	0.010400999999999994	1	inMotif
15	-0.19095158105200682	0.49644199999999994	2	inMotif
7	0.20036826778654201	-0.42314000000000007	3	inMotif
18	0.13338381785180062	-0.407663	1	inMotif
23	0.25212382140727546	-0.23946200000000006	1	inMotif
35	0.0158286626341745	0.00021000000000004349	5	inMotif
14	0.0901831194471458	0.004042999999999991	6	inMotif
22	-0.17684572234519855	0.2060590000000001	2	inMotif
2	0.2653505305697859	-0.18451499999999998	1	inMotif
0	-0.2864020382250353	0.5906199999999999	4	inMotif
48	-0.024562944351339634	0.0031400000000001427	1	inMotif
43	-0.004858260527933554	-0.0006099999999999994	2	inMotif
3	-0.34518040661032307	1.0749400000000002	1	inMotif
48	0.024151822044883597	-0.49480999999999997	1	inMotif
65	-0.038117321367441705	0.0007500000000000284	1	inMotif
33	-0.23559988253138056	-0.03027000000000002	1	inMotif
17	0.02760027699593585	-0.2121659	1	inMotif
1	0.02351474356705704	0.020708099999999997	5	inMotif
21	0.15332811828104967	-0.18506	4	inMotif
3	0.1875312267629507	-0.5745269999999999	1	inMotif
32	0.5122291769634121	0.0004749000000000003	6	inMotif
45	0.36876303720027415	0.019161199999999996	5	inMotif
19	0.2631028761023897	0.03519799999999995	1	inMotif
65	0.08429134821558158	-0.0454699999999999	9	inMotif
67	0.034953738071917026	0.030990000000000073	4	inMotif
63	0.044060283298629405	-0.020909999999999984	6	inMotif
63	-0.013327818079272804	-0.03205999999999998	1	inMotif
61	-0.016907576950628743	-0.04683999999999999	2	inMotif
64	-0.1298821745708013	-0.0006340000000000234	1	inMotif
45	-0.017209340348551788	-3.800000000001025e-05	1	inMotif
51	0.19877943104388712	-0.0008799999999999919	1	inMotif
59	-0.0005604257258370827	0.0032768999999999993	1	inMotif
4	-0.20453076891469463	-0.5563927	4	inMotif
0	-0.38307343473516436	0.0316314	2	inMotif
0	-0.0860662395914881	-0.24144010000000002	1	inMotif
-1	0.19456634071784246	0.028061299999999997	1	inMotif
21	0.012882232714858916	-0.0021930000000000005	1	inMotif
34	-0.039705500030714255	-0.39686	4	inMotif
34	0.14402939810100282	-0.25390999999999986	1	inMotif
12	0.43963840105092405	0.073382	3	inMotif
26	0.006230551575922082	0.017265000000000003	4	inMotif
26	0.031240536310641095	-0.021912000000000015	2	inMotif
24	-0.0059703300563944345	-0.0036269999999999913	1	inMotif
20	-0.020022486250560734	0.00811400000000001	1	inMotif
10	-0.024184427407563963	-0.024723000000000002	1	inMotif
0	0.5518041728290811	-1.553152	1	inMotif
49	-0.021531118729579902	-0.007095000000000018	2	inMotif
45	-0.08187929005955669	0.17411	4	inMotif
-1	0.25295216230112655	-2.382352	1	inMotif
67	-0.018432470229100793	-0.037795999999999996	2	inMotif
21	0.7914609899071444	0.0004899999999998794	5	inMotif
15	-0.3945859568129906	-0.0007800000000000029	1	inMotif
9	-0.11104100381493798	0.830529	5	inMotif
11	-0.03005468545094401	0.046578999999999926	2	inMotif
3	-0.04943243777956534	0.30414399999999997	1	inMotif
1	0.39310376228664046	-0.21124299999999996	1	inMotif
21	-0.02548154499603502	-0.10409800000000002	2	inMotif
38	-0.1657737956769412	1.0785660000000001	4	inMotif
11	-0.014345249879150857	-0.011348699999999996	1	inMotif
2	0.02756555911347384	0.1350361	1	inMotif
8	-0.5242166860949008	-0.11459000000000001	1	inMotif
35	0.011933841254620202	0.04860310000000001	2	inMotif
65	0.016019244046146835	0.007122000000000003	2	inMotif
54	-0.2791683567986927	-0.04402499999999998	10	inMotif
45	0.23981960318391418	0.0	5	inMotif
8	-0.2682948443575259	-0.20524999999999993	1	inMotif
59	0.03872209974546578	-0.065475	4	inMotif
31	0.0946625355785101	0.03373499999999999	1	inMotif
44	-0.05106381067167697	0.77721	1	inMotif
16	0.4334153170554746	-1.244788	2	inMotif
25	0.21165293389762446	-0.139144	3	inMotif
55	0.5407396196327272	0.006010000000000071	6	inMotif
39	-0.009325702431634561	0.22035000000000005	3	inMotif
42	-0.507506240493963	2.504428	9	inMotif
44	-1.1279466604803252	2.717342	5	inMotif
34	-0.02155565213355703	0.13775000000000004	4	inMotif
38	-0.050777283207513055	-0.009919999999999929	2	inMotif
6	-0.1806673153045038	-0.05835999999999997	2	inMotif
45	-0.18525683908597915	0.0021799999999998487	1	inMotif
24	-0.05425833519808356	0.19987	8	inMotif
7	-0.1231998875307847	-0.005913000000000002	4	inMotif
48	0.06641028369184258	-0.20618999999999987	3	inMotif
51	-0.03929892802098665	-0.3208	3	inMotif
26	0.1851275140120421	-0.0017700000000000493	4	inMotif
2	-0.08453596448806731	0.321598	4	inMotif
-1	0.2864042816580628	-0.8828440000000001	1	inMotif
14	0.04975191415440014	0.10257000000000005	1	inMotif
-1	0.5375649228269229	-1.7784642000000002	1	inMotif
17	-0.050606406044366274	0.0235081	1	inMotif
27	0.006013394657092763	-0.0006637999999999922	1	inMotif
54	0.05798223641630612	-0.022142999999999996	1	inMotif
34	0.003935623223195607	-0.0011390000000000011	1	inMotif
2	0.025133986109536332	-0.0973338	1	inMotif
56	-0.01552732470804705	-0.00014900000000001024	1	inMotif
24	-0.0023369147987378136	-0.006090000000000151	1	inMotif
9	0.15305454915034516	-0.7336400000000001	1	inMotif
47	-0.00952466794565345	-0.05930200000000002	1	inMotif
14	-0.014810190375641914	-0.01719499999999996	1	inMotif
5	-0.043091537689133874	-0.20411	2	inMotif
10	-0.015419876790865003	-0.15118999999999994	2	inMotif
8	0.49236184772528085	-0.2963333	3	inMotif
11	-0.12655479896720095	-0.0107574	1	inMotif
41	0.2113233716592641	-0.007040000000000379	1	inMotif
0	0.07952728777962662	-0.0015979999999999883	1	inMotif
2	-0.30883696225786733	-0.36038000000000014	2	inMotif
22	-0.010997309667875751	0.003689999999999971	1	inMotif
22	0.0032809643646365444	-0.02219799999999994	1	inMotif
51	0.11763709269449842	-0.04183900000000007	1	inMotif
45	-0.03728582808594388	0.9756039999999999	1	inMotif
25	0.0314192147973069	-0.7282230000000001	7	inMotif
12	-0.028299526921622985	0.00028999999999990145	1	inMotif
28	-0.10055973879178459	-0.002950000000000008	4	inMotif
57	-0.6464996119525291	0.4212429999999999	6	inMotif
44	0.03194172251018653	0.10438000000000014	1	inMotif
29	0.017733947368646853	-0.0040199999999999125	2	inMotif
53	-0.5180512426576827	0.5234889999999999	2	inMotif
17	-0.05487326149439926	0.003471000000000002	1	inMotif
0	0.4329280465249413	-1.025738	9	inMotif
1	0.19074294124762037	-0.04022899999999996	1	inMotif
13	0.19829911829611277	0.018395999999999968	1	inMotif
44	0.007655083850662183	-0.029919999999999947	2	inMotif
46	0.0020101139580994765	0.0010719999999999896	1	inMotif
-1	0.12269687411123709	-0.008128999999999997	1	inMotif
29	-0.04200986401327288	0.068968	2	inMotif
38	-0.03300327157267275	-0.0006290000000000046	1	inMotif
26	-0.14189651881440526	-0.19011099999999997	1	inMotif
44	-0.0008855893820616093	0.010789999999999855	5	inMotif
6	0.10673038683890024	2.093238	1	inMotif
43	-0.012903592980019583	-0.012342999999999993	4	inMotif
-1	0.13733895613892683	0.07029700000000003	1	inMotif
61	-0.0003564282906455732	0.0015069999999999806	1	inMotif
35	-0.20859617145056156	0.0033380000000000076	1	inMotif
-1	1.0628571158004538	-1.410307	4	inMotif
18	-0.20595243970749172	-0.03377999999999992	3	inMotif
4	-0.19659631923241658	0.13592200000000004	1	inMotif
50	0.0009066969138576661	-0.0005379999999999829	1	inMotif
8	0.0003987247106201313	5.340000000000032e-05	2	inMotif
2	-0.2705780220758027	-0.7221223	1	inMotif
2	0.17180323497044042	-0.0026359300000000016	3	inMotif
1	1.3824513724188776	-0.017959999999999976	9	inMotif
17	0.007520661339257777	-0.047380000000000005	1	inMotif
49	-0.0046682369225728455	-0.223732	1	inMotif
50	-0.2255933436050602	-0.04457900000000001	4	inMotif
55	-0.07658478152024958	-0.014468000000000009	1	inMotif
0	-0.42767693005975266	0.7185699999999999	2	inMotif
25	-0.05475036416586775	0.08723999999999998	3	inMotif
22	-0.06982411802428676	-0.06257999999999986	1	inMotif
43	1.036401045764159	0.16995999999999967	1	inMotif
43	0.1070152092639776	0.017718999999999985	4	inMotif
34	0.09942359769650026	-0.10470200000000002	3	inMotif
31	-0.0033380850670906397	0.018253999999999992	5	inMotif
8	0.02189816094994248	0.10974099999999998	1	inMotif
0	-0.3043318444440445	0.8842099999999999	6	inMotif
63	0.0023552274466982965	0.0	2	inMotif
27	0.0	-0.00068665	7	inMotif
9	0.09297062468535537	-0.02174379	2	inMotif
4	0.5775201976922727	-0.0033492999999999995	6	inMotif
0	-0.15890461017336852	0.008861550000000001	1	inMotif
5	-0.041103509686735304	-0.0205726	4	inMotif
67	0.7415349290792205	0.015091000000000021	5	inMotif
9	1.8714483422121895	-2.763753	10	inMotif
3	-0.1395141804221807	0.62025	5	inMotif
62	0.0078098051581104435	0.003029000000000004	1	inMotif
27	-0.08827144482846506	0.139795	9	inMotif
2	-0.7941849342394557	1.540757	1	inMotif
16	-0.20448283695629624	-0.19920300000000002	1	inMotif
22	0.17031287953103424	-0.22757999999999967	1	inMotif
46	0.6898291925123542	-0.0008469999999999311	7	inMotif
28	-0.000560591218025633	0.02261000000000002	2	inMotif
63	-0.0005183676864514434	0.0008730000000000127	1	inMotif
10	-0.1895095210571538	0.32457400000000014	1	inMotif
9	-0.026116684373711025	0.5076579999999999	3	inMotif
23	0.0106672235732606	0.030589999999999895	1	inMotif
31	-0.023203550746325893	-0.000260000000000149	1	inMotif
21	-0.24245334583665665	0.39665	2	inMotif
12	0.0	0.0044097999999999984	4	inMotif
1	0.06880163817659636	0.0704597	3	inMotif
35	-0.022872868952213608	0.0	4	inMotif
1	0.27845341447029814	-0.006240800000000001	3	inMotif
0	0.0006767634774362282	0.0001448999999999999	1	inMotif
6	0.006942478437483747	-0.010021200000000001	2	inMotif
66	0.03719066542413637	9.536000000000006e-05	1	inMotif
-1	-0.1266195341258377	0.5329199999999998	5	inMotif
12	0.8002626931613104	-1.69012	1	inMotif
5	0.06764444741790814	-0.30134000000000016	2	inMotif
5	0.23947149708944634	-0.30067	2	inMotif
33	-0.023752305388723298	-0.03166199999999997	1	inMotif
6	0.03553547291211663	-0.021255500000000004	2	inMotif
2	0.20875675942750335	-0.03986580000000001	4	inMotif
3	0.09476606334858985	-0.0050983	1	inMotif
44	-0.3184950498808219	3.1203814	1	inMotif
41	-0.0013235206938835538	0.024962999999999957	1	inMotif
23	0.04486882884210274	0.03254699999999999	1	inMotif
0	-0.15001022339343462	-1.5318448	2	inMotif
1	-0.1394731946324894	0.35481399999999985	2	inMotif
2	-0.2416236350488348	0.7641499999999999	2	inMotif
11	0.2540760529140309	-0.24555	8	inMotif
6	-0.03261005901412258	-0.006284000000000012	7	inMotif
0	0.4999383866563006	0.063755	1	inMotif
21	0.09103501316637598	-0.21419000000000002	2	inMotif
45	0.10597106871223667	-9.500000000002562e-06	1	inMotif
7	-0.1779542370927506	0.18235799999999996	1	inMotif
16	0.43392453801286585	-0.6015180000000001	1	inMotif
24	-0.1628279231444484	0.30455999999999994	3	inMotif
15	-0.0034022339825440975	-0.03424500000000008	1	inMotif
18	0.01330701529836156	-0.00506300000000004	2	inMotif
66	0.032666248757713616	0.0003394999999999995	1	inMotif
2	0.26155013661831106	-0.630655	4	inMotif
59	0.16034691973140108	-1.1579099999999998	1	inMotif
12	-0.0003077270280491026	0.00017359999999999598	1	inMotif
6	0.06757767899203253	0.019618999999999998	1	inMotif
3	-0.254075487282816	-0.1088141	1	inMotif
6	-0.24777058913330302	0.1527324	3	inMotif
7	0.0009039739970931351	-0.09091100000000002	2	inMotif
0	-0.09662809809488619	0.1536900000000001	1	inMotif
24	0.045066939789974426	0.31386999999999987	2	inMotif
32	0.02203618360019985	0.041060000000000096	1	inMotif
56	0.1645034901962844	-0.11501700000000004	3	inMotif
49	0.027768532923461146	-0.02066399999999996	7	inMotif
36	0.02087906260046189	0.01406899999999997	4	inMotif
11	-0.15122128118089972	0.05760429999999998	2	inMotif
8	0.01602696027466529	-0.1063083	1	inMotif
5	-0.1121605290615726	-0.042629	2	inMotif
16	-0.004406044069936492	-0.0092297	1	inMotif
34	-0.006698582786693675	0.011266699999999998	1	inMotif
21	0.5082304929954607	-0.341244	6	inMotif
49	-0.06227512719478444	0.046814999999999996	2	inMotif
15	-0.45424449932176736	-0.05398200000000003	2	inMotif
8	-0.07284425136372139	0.312442	3	inMotif
25	0.0	-0.000168000000000057	1	inMotif
2	0.06327629128233514	0.16705000000000014	4	inMotif
12	0.1297623633815511	-0.02915949999999999	6	inMotif
18	0.021221252669565618	-0.00013729999999999992	1	inMotif
18	0.09766761109979256	-0.0061493	4	inMotif
4	0.3370900955940178	-0.0104408	9	inMotif
5	0.26336769366854557	-0.008312199999999999	8	inMotif
12	0.08197730704576	-0.0034179999999999974	2	inMotif
7	0.07791302362809159	-0.0044136	5	inMotif
12	-0.08682785478006702	-0.011951400000000001	1	inMotif
7	0.023053946532741273	-0.0033301999999999984	4	inMotif
11	-0.0735152208220866	-0.008125400000000005	1	inMotif
11	-0.03297022352891945	-0.0204014	2	inMotif
7	-0.028618195295358743	-0.002746499999999999	3	inMotif
7	-0.07483142130456315	-0.0023726999999999984	2	inMotif
8	-0.10563555446817861	-0.0004691999999999995	1	inMotif
3	0.24347865634227553	0.0009575	4	inMotif
0	0.2980985662891126	-0.06859204	9	inMotif
23	0.07754257032736109	0.007900000000000018	5	inMotif
30	0.14373792737679283	-0.04977799999999999	1	inMotif
36	-0.054222108043212695	0.9037800000000002	1	inMotif
55	-0.10798264896337832	-0.054329000000000016	1	inMotif
17	0.027651839098591514	-0.0064389999999999725	1	inMotif
11	0.22938852484958272	-0.41403600000000007	1	inMotif
25	0.36208276708893694	0.17196199999999995	1	inMotif
55	-0.004716279868572134	-0.03357999999999994	1	inMotif
34	-0.0037091605117204438	-0.00047000000000002595	3	inMotif
35	0.18155733133524693	0.0028610000000000024	4	inMotif
0	0.07262050286945687	0.4662259999999999	4	inMotif
57	-0.26629989893718253	-1.1371908	4	inMotif
0	0.3838251523964265	0.0649684	3	inMotif
3	0.14789212651305594	0.0843717	6	inMotif
19	0.12120391866967635	0.006297999999999998	1	inMotif
33	0.00043280540945235454	0.00523800000000002	1	inMotif
54	0.0006106941730550278	-0.0030100000000000127	1	inMotif
47	0.0075709191720905455	0.00013350000000000167	1	inMotif
17	0.0	-9.529999999999955e-05	1	inMotif
14	-0.2830201190843872	0.18730929999999998	3	inMotif
41	-0.05980837866354337	-0.0020447	2	inMotif
44	0.002873568933587106	0.00047689999999999885	2	inMotif
60	-0.04009336642835818	0.05872100000000002	4	inMotif
23	0.05037712086550963	0.392047	5	inMotif
9	0.09225921275482293	-0.0006070000000000242	1	inMotif
30	0.009591343240517193	0.007060000000000066	1	inMotif
58	-0.3298363553129928	-0.22238999999999987	5	inMotif
41	-0.14081973397293265	0.31641500000000006	3	inMotif
45	-0.006433977768590706	-1.4999999999987246e-05	1	inMotif
29	0.002870978270980077	-0.0027659999999999907	1	inMotif
0	0.09387492827144214	-0.9414917999999999	4	inMotif
0	0.0691126127520475	-0.1090399999999998	1	inMotif
30	-0.10693055877924405	0.4145399999999999	2	inMotif
30	-0.0459913009295804	0.25244	4	inMotif
34	-0.36990098603789406	1.5235800000000002	2	inMotif
45	0.004465723509301983	0.03026899999999999	2	inMotif
32	-0.14331182877315093	-1.558827	3	inMotif
62	0.12160115480910018	-1.709999999999906e-05	4	inMotif
2	0.5403192055220177	-0.20433999999999997	1	inMotif
1	0.3500136222705701	0.001934100000000001	4	inMotif
65	0.03725177148520583	-0.001459000000000002	1	inMotif
38	0.03886941768954377	-0.02637900000000004	1	inMotif
10	0.010781576865745893	-0.0025119999999999587	1	inMotif
60	0.00043880393371992053	-5.339999999999512e-05	3	inMotif
6	-0.27278124953794763	0.6059629999999999	8	inMotif
18	0.347516277280084	-0.019429999999999836	2	inMotif
24	0.25829109797058303	-0.15992000000000006	1	inMotif
42	-0.2147462362051805	0.911279	1	inMotif
57	-0.04583763640554265	-0.165959	1	inMotif
8	0.46038638679476646	0.620118	6	inMotif
4	-0.23001243878861904	0.511812	2	inMotif
20	0.12690600213111425	0.544537	4	inMotif
9	-0.10349049592440797	0.310707	3	inMotif
12	0.059191511557382295	-0.01658000000000004	1	inMotif
43	-0.09766035232667268	-0.07680899999999999	3	inMotif
1	0.2421145654134862	0.03934300000000002	1	inMotif
5	-0.03482016278060068	0.176823	4	inMotif
35	0.24195743565216365	0.05652800000000002	2	inMotif
40	-0.053767268168994846	0.32661000000000007	1	inMotif
20	0.36798804578761835	-0.36307	1	inMotif
42	0.11817140471928606	-0.15921399999999997	3	inMotif
54	0.0002455293964946782	1.1000000000011001e-05	2	inMotif
52	0.09439340365300601	4.200000000001425e-05	2	inMotif
40	0.020180857166610472	-4.000000000004e-06	3	inMotif
66	0.13620104037385888	-0.01587870000000001	1	inMotif
15	0.14317444599762089	-0.35277200000000003	5	inMotif
3	0.07323386282084922	-0.15078799999999998	1	inMotif
10	0.4762683488523201	-0.8032599999999999	1	inMotif
26	0.7877174379348824	0.1566241	10	inMotif
25	0.30278142317803697	0.1654856	1	inMotif
11	0.16205133352074505	0.08187500000000003	1	inMotif
2	-0.10363488002332201	-0.02211000000000002	1	inMotif
35	-0.22358078595720096	0.31478000000000006	9	inMotif
57	0.03247309543456266	-0.01760500000000001	1	inMotif
47	0.4185196009393513	-0.005319999999999991	4	inMotif
39	0.6232262892153121	-0.42088299999999995	4	inMotif
0	0.088177415955258	-0.38388	1	inMotif
-1	0.31532144117864147	-0.5053200000000002	1	inMotif
0	0.139445664123123	-0.09219	1	inMotif
33	0.15175104202910408	0.033538999999999985	1	inMotif
20	-0.17140138734469998	0.0759046	2	inMotif
32	0.01778154631456602	-8.199999999999874e-05	1	inMotif
39	-0.003889416633282031	0.0	2	inMotif
59	0.22753014668379778	-0.019233000000000028	4	inMotif
56	0.16200172666329674	-0.03492500000000004	4	inMotif
50	0.09785717522252553	-0.004093000000000013	1	inMotif
10	-0.0019362726081549957	-0.0005870000000000042	1	inMotif
30	0.2201220393219948	0.43654499999999985	1	inMotif
25	-0.06525998111509647	0.12056500000000003	5	inMotif
62	0.043076467338295614	0.021245999999999987	1	inMotif
31	-0.008827591262224675	-0.018811999999999995	4	inMotif
13	0.10108854329241079	0.2804949	5	inMotif
5	0.007437757372140228	-0.024511000000000005	1	inMotif
18	0.15941103291743805	-0.020653000000000005	1	inMotif
21	0.17885997236848827	0.27600800000000003	3	inMotif
4	0.0005337937295844128	0.28851910000000003	3	inMotif
32	0.05266124146347311	0.06342699999999998	5	inMotif
54	0.02716655456311874	-0.03559399999999999	5	inMotif
66	-0.18750128053671627	-0.0004939999999999944	1	inMotif
18	-0.3643273268308388	1.77901	1	inMotif
56	0.01166498379072276	-0.44925000000000015	1	inMotif
36	-0.27180579739035987	0.23153	1	inMotif
3	-0.03394305755278458	0.6725000000000001	2	inMotif
4	0.28846049604718105	-0.23727000000000004	2	inMotif
36	0.0006538102440507362	3.7999999999982492e-06	1	inMotif
9	-0.1332809484116079	0.02516000000000007	5	inMotif
58	-0.0003305228771671097	0.00040830000000000033	1	inMotif
51	0.4557691982842245	-1.4499978	5	inMotif
