distance 	 log(kDRatio) 	 DDG 	 deltionSize 	 bindSite 
46	0.3656719561668141	-0.47625999999999946	4	outOfMotif
54	0.2561139954112889	-0.04141999999999957	1	outOfMotif
8	0.008680130192283402	0.5205699999999998	1	outOfMotif
27	-0.0383305042336427	-0.035795999999999994	1	inMotif
12	-0.2843387712032916	-0.3244	4	outOfMotif
8	0.011219777127410005	0.8493890000000002	4	inMotif
13	-0.12801515211359515	0.8430300000000002	1	outOfMotif
42	0.01473277239279695	0.10679000000000016	1	outOfMotif
27	-0.12984351072335953	0.264251	1	inMotif
0	0.4225789670287246	0.23821599999999998	2	inMotif
8	-0.1555970438649929	0.6785699999999997	1	outOfMotif
48	0.49110201298823114	-1.2997800000000002	1	outOfMotif
26	0.03365755322400197	-0.16304999999999992	1	outOfMotif
49	0.0013789559394410394	0.0009060000000000734	1	inMotif
19	-0.005244129674946663	0.0023479999999999057	1	outOfMotif
0	-0.23661817364261686	-0.2895000000000001	2	outOfMotif
11	0.07341071410821633	-0.3725100000000001	1	outOfMotif
18	-0.023737838429269607	-0.012944000000000067	1	outOfMotif
33	0.010033439234721228	-0.010062999999999989	1	outOfMotif
14	0.038769527136547174	-0.18344499999999997	2	outOfMotif
10	0.000893464641597221	-0.00744099999999992	1	inMotif
9	0.27290497968905897	0.37173000000000034	1	outOfMotif
2	0.19133064896671112	-0.039327	1	inMotif
26	0.015028609078086196	-0.04352800000000001	1	outOfMotif
43	-0.11629711724452516	-0.0004429999999999712	1	inMotif
45	-0.11629711724452516	-0.0004272999999999916	1	outOfMotif
20	-0.059726028902160805	-0.803389	5	outOfMotif
-1	-0.059726028902160805	0.719083	5	outOfMotif
15	-0.5514843539245227	2.62456	1	outOfMotif
29	-0.296705649869144	-0.49875000000000025	1	outOfMotif
27	0.018129856360899886	-1.1593499999999999	4	outOfMotif
18	0.0321340051985111	-1.5690999999999997	1	outOfMotif
5	-0.03594167777987555	6.76368	2	outOfMotif
5	-0.07632889757229079	0.10712999999999973	1	outOfMotif
8	-0.46550948799189745	-0.46631	4	outOfMotif
18	1.1137504713746589	0.0471154	1	outOfMotif
24	-0.0028260940742501663	1.0000000000065512e-05	1	outOfMotif
3	-0.32269430007183847	0.8652600000000001	2	outOfMotif
27	-0.24669143532019774	0.03839999999999977	2	outOfMotif
21	0.01399601878401779	-0.003738000000000019	3	inMotif
26	-0.03988590031504679	-0.0013809999999999656	1	inMotif
37	0.22660547869914224	-0.8611699999999998	2	outOfMotif
15	-0.02998797102376893	-0.21568999999999994	3	outOfMotif
25	-0.03898788594121218	-0.41953399999999996	1	outOfMotif
17	-0.007118184029148388	0.011200000000000099	1	outOfMotif
64	-0.6995511409010294	1.6409600000000002	4	outOfMotif
66	0.010344903421153422	0.04977000000000009	1	outOfMotif
28	0.04398692457112793	-0.036216	3	outOfMotif
28	-0.09169279640816932	0.10383799999999999	2	outOfMotif
29	-0.035835848297885865	0.102104	4	outOfMotif
12	0.048094880069659535	1.7775500000000002	4	outOfMotif
47	-0.002996364241502153	-1.0000000000065512e-05	1	outOfMotif
27	0.5738217947047386	-1.2242599999999997	2	outOfMotif
14	0.7332523285782763	-0.0018350000000000033	3	outOfMotif
11	0.10100006220892262	0.12469999999999981	6	outOfMotif
40	0.012600319532337766	0.0008469000000000011	5	outOfMotif
24	0.05468953874377661	0.004617700000000001	2	outOfMotif
14	-0.013225635284198805	0.049980199999999995	1	inMotif
13	-0.0070560420072556555	0.022647900000000002	1	inMotif
8	-0.07941087095295693	0.0269184	1	outOfMotif
6	-0.08543177868990567	0.0004481999999999993	1	outOfMotif
3	-0.005703186700325229	-0.1060123	1	outOfMotif
4	-0.011895869704143086	0.009544340000000002	1	outOfMotif
45	0.13721071417551223	3.9999999999901226e-06	2	inMotif
39	-0.23988564208467975	-0.005359600000000001	2	outOfMotif
68	-0.07333719295614737	-0.001566999999999985	1	inMotif
29	0.08272617412311081	-0.11197999999999997	2	inMotif
67	-0.03565034342964059	0.577641	2	outOfMotif
56	-0.032311992387383234	1.1732099999999999	3	outOfMotif
11	0.11542798919033588	3.050976	4	outOfMotif
17	0.021532379180971783	-0.05175100000000005	1	outOfMotif
63	0.021532379180971783	0.44338000000000033	1	outOfMotif
31	0.04058478341545237	-0.00022999999999995246	1	outOfMotif
45	0.04058478341545237	-0.6896699999999996	1	outOfMotif
9	0.14703418209492175	-0.010857000000000006	1	outOfMotif
15	0.04840030656771697	0.06769000000000003	9	inMotif
34	0.07726577717125721	-1.9100000000008e-05	1	inMotif
25	0.5436327726908886	0.0002822999999999992	8	inMotif
16	0.0016757871785596842	-0.0009459999999999885	1	inMotif
-1	0.6958849983343757	-0.11736300000000002	1	outOfMotif
38	-0.0003474120456010883	-5.1499999999995993e-05	3	outOfMotif
51	0.004512533656298091	9.729999999999461e-05	4	inMotif
43	0.19477146071583845	-0.4557709999999999	2	inMotif
56	-0.004735236247181465	0.0007399999999999907	1	outOfMotif
46	0.00030955403772162766	-4.000000000004e-06	1	outOfMotif
15	0.011043539118073934	0.1388973	1	outOfMotif
12	-0.019051390002337836	-0.015587000000000018	1	outOfMotif
12	0.038869926981366695	-0.008469000000000004	1	outOfMotif
17	0.10823230201252966	-0.00923199999999999	5	outOfMotif
4	0.7491304051125454	-0.09445899999999996	7	outOfMotif
10	-0.040896744526882155	-0.01685700000000001	1	outOfMotif
5	-0.12454282521851547	-0.13000100000000003	1	outOfMotif
2	0.39868106374628554	0.031830000000000025	7	outOfMotif
2	0.30033022945297533	0.023390000000000022	6	outOfMotif
-1	0.12237268978289383	0.886169	4	outOfMotif
49	0.07865026925074117	-0.06249000000000038	1	outOfMotif
49	0.03721839529853265	0.15912999999999933	1	outOfMotif
-1	-0.0013082885125244965	0.6912499999999997	1	outOfMotif
25	-0.007686074151167702	-0.020909999999999984	1	inMotif
35	-0.16514442235606783	0.7502289999999999	1	inMotif
38	-0.029924854059253884	0.41790700000000003	2	inMotif
1	0.0	0.6374770000000001	2	outOfMotif
27	-0.1466467289203914	-0.016056000000000015	1	outOfMotif
13	0.3458529820077656	0.012136999999999953	1	inMotif
43	-0.03998855930809623	-0.049241000000000035	2	outOfMotif
35	0.002232745973533224	0.0019679999999999698	3	outOfMotif
2	-0.2817458060587522	1.3576650000000001	3	inMotif
5	-0.0659441052837827	-2.4283899999999994	1	outOfMotif
2	-0.06488236518145914	-1.9813199999999993	1	outOfMotif
9	-0.10129153658548623	0.9402599999999999	1	outOfMotif
32	-0.19209056208120862	0.6535799999999998	2	outOfMotif
21	0.01899327804528025	-0.07790000000000008	3	outOfMotif
3	0.14090150811124086	-1.3817700000000002	4	outOfMotif
0	0.1410092399880121	-0.6323099999999999	4	outOfMotif
29	-0.014942859167434385	0.16955199999999998	1	outOfMotif
40	0.08129623856905226	0.26254199999999994	5	outOfMotif
44	-0.028271556559764786	0.3154469999999999	1	outOfMotif
9	0.12579297142579296	-0.9419580000000001	3	outOfMotif
35	0.34896853790475424	0.004457999999999962	1	outOfMotif
16	0.0531160177551656	-0.01725999999999983	4	outOfMotif
1	0.31350123264449037	-0.17872999999999983	1	outOfMotif
35	-0.17472410350744635	0.50501	3	inMotif
51	-0.012358198395012171	-0.017753999999999992	1	outOfMotif
38	0.012805758458600852	0.02165800000000001	1	outOfMotif
2	0.2631395648130881	-0.5462899999999999	2	inMotif
34	0.12093450041920122	0.024097000000000007	5	inMotif
39	-0.1388279102389817	-0.002791999999999989	2	inMotif
56	0.0	0.0008729999999999849	4	inMotif
57	-0.005087656812973085	-0.002693000000000001	3	inMotif
54	-0.0007256644169633897	0.0015370000000000106	4	inMotif
55	-0.010228206531919758	0.011822	1	inMotif
8	-0.28328021506248163	-0.09077099999999999	1	outOfMotif
4	0.36102039264673896	-0.5556100000000002	2	outOfMotif
10	0.36114494686678855	-0.111006	4	outOfMotif
19	0.4014156240310797	0.0356142	4	inMotif
43	-0.15554863968970786	-0.061900999999999984	1	inMotif
21	0.0728277469090792	0.18537700000000001	4	inMotif
19	-0.040961054080361534	-0.21994399999999997	4	outOfMotif
15	0.005475537474132515	0.0005079999999999807	1	inMotif
26	-0.30699001314695623	1.027129	3	inMotif
27	-0.6212238127492482	1.587485	2	outOfMotif
3	-0.2300764046335498	0.10982700000000001	1	outOfMotif
1	0.6396763990858897	-0.548697	5	inMotif
6	-0.02013324410373298	0.21828899999999996	3	outOfMotif
1	0.038261400114236704	0.146235	1	outOfMotif
30	-0.10520163309419739	0.19892099999999996	3	outOfMotif
62	-0.1546607446480442	0.11961	5	inMotif
33	0.0003937335384463628	-8.000000000008001e-05	1	outOfMotif
19	-0.006756038827550382	3.1297573	1	outOfMotif
6	0.055796703789174305	-2.4215899999999997	1	outOfMotif
32	-0.028691172791457945	0.015869999999999607	1	outOfMotif
0	-0.1976026887102675	1.14058	2	outOfMotif
10	0.03412274216678898	-0.01892500000000008	1	outOfMotif
67	0.03412274216678898	0.019019999999999815	1	outOfMotif
2	0.22451384383082165	0.25223300000000004	7	outOfMotif
58	0.22451384383082165	-2.880535	7	outOfMotif
2	0.1198690532314109	-0.12000100000000002	1	outOfMotif
59	0.1198690532314109	-0.021700000000000053	1	outOfMotif
0	0.00290690078729828	-0.22696899999999998	1	outOfMotif
54	0.00290690078729828	0.10423999999999989	1	outOfMotif
0	0.1385243851460124	-0.18371200000000004	1	outOfMotif
52	0.1385243851460124	3.222551	1	outOfMotif
29	0.07142414519056407	-0.07421699999999998	2	outOfMotif
20	0.07142414519056407	2.37576	2	outOfMotif
25	0.14791458234165208	0.02756799999999998	2	outOfMotif
17	-0.13659348651196673	0.05252100000000001	1	outOfMotif
34	-0.018678427539767294	0.11075999999999997	1	outOfMotif
52	-0.060795290709043985	0.015281699999999995	4	inMotif
-1	0.09950913047775822	-0.09863300000000003	1	outOfMotif
42	-0.14388662251572354	0.03347000000000011	5	outOfMotif
43	0.0018417224473332545	0.002231999999999984	1	outOfMotif
42	-0.00960097061428099	0.0009423000000000001	3	inMotif
44	-0.02329606960601745	0.0394173	1	inMotif
13	0.02256014334967705	0.0320600000000002	1	outOfMotif
13	-0.01352272112733412	-0.7337800000000001	1	outOfMotif
0	-0.6383832013052493	1.2874660000000002	6	outOfMotif
17	0.07147586885808457	-0.3197930000000001	1	outOfMotif
47	0.07147586885808457	0.6576900000000001	1	outOfMotif
38	0.1955662412252408	0.2907599999999999	1	outOfMotif
45	0.1824034760122887	-0.09671999999999992	1	outOfMotif
66	-0.0732491720420488	-0.09744999999999981	4	outOfMotif
-1	0.11943953408870465	0.850082	1	outOfMotif
50	-0.23022496612398846	-0.020057999999999965	4	outOfMotif
16	-0.05694502069559289	0.27380999999999966	2	outOfMotif
2	-0.13610641930889114	-1.7580580000000001	6	outOfMotif
15	-0.13610641930889114	0.49406989999999995	6	inMotif
9	-0.07422552758790481	1.4266800000000002	2	outOfMotif
-1	0.061078852305244694	0.20159699999999992	4	outOfMotif
57	-0.0011335767988080074	0.33103000000000016	1	outOfMotif
32	0.010938171389098948	0.03223600000000004	1	inMotif
35	-0.0013831843090036547	-0.23992999999999998	2	outOfMotif
16	0.013280857820183789	-1.839252	1	outOfMotif
29	-0.03885197748079439	5.010002	1	outOfMotif
6	-0.3714313347659127	0.31369999999999987	3	outOfMotif
54	0.0015320237011208098	-0.008099999999998886	1	outOfMotif
38	-0.01419301837611712	-0.0038599999999999746	3	outOfMotif
12	0.6281573416794068	2.71854	3	outOfMotif
7	0.0036885774795766216	-0.002989999999999604	1	outOfMotif
43	0.006209966409454471	-0.013279999999999959	1	outOfMotif
23	0.1768670929140429	-0.8988499999999999	3	outOfMotif
-1	0.07302653799974843	0.043914800000000004	1	outOfMotif
6	0.04243183862888635	-0.028059	2	outOfMotif
44	0.6909447487547697	1.025877	2	inMotif
59	0.0997722368417871	-0.9688599999999994	6	outOfMotif
51	0.000388244484488542	-5.71077	2	outOfMotif
51	0.0	-1.0437899999999996	4	outOfMotif
55	-0.0007709435341932063	1.2374099999999997	2	outOfMotif
49	0.0004412127500256932	-1.3580599999999992	2	outOfMotif
45	0.0004963235473797148	0.40653000000000006	4	outOfMotif
43	0.0017839950987268845	-1.2976600000000005	2	outOfMotif
36	-0.0018389962422708792	-4.01634	5	outOfMotif
35	0.002951606427975068	-4.5503800000000005	4	outOfMotif
33	0.011028607948521719	6.7172009	10	outOfMotif
35	0.004631128180378869	-4.95424	2	outOfMotif
32	-0.41935406448273094	2.1397700000000004	1	outOfMotif
29	-0.00025363643327799113	0.6992599999999998	4	outOfMotif
22	0.09820674136736203	-2.2624700000000004	1	outOfMotif
15	0.01675553031622969	3.068239	10	outOfMotif
7	0.022240347211475713	0.0042599999999999305	4	outOfMotif
5	0.000984260118663952	0.2878099999999999	10	outOfMotif
15	-0.0004952748029710228	2.93317	4	outOfMotif
2	0.022736388647313623	-2.0588799999999994	1	outOfMotif
-1	0.029130493870303253	-0.9546000000000001	5	outOfMotif
6	-0.0014445503240680686	0.011760000000000659	1	outOfMotif
-1	0.001160471904172199	-0.7741100000000003	6	outOfMotif
-1	0.0004757772627459191	-1.0998100000000002	6	outOfMotif
16	0.2953137856135014	-0.60543	1	outOfMotif
10	0.002456217255047386	0.43591999999999986	7	outOfMotif
0	-0.023165637825624818	0.9993700000000001	2	outOfMotif
40	0.21042787842511998	0.008648000000000045	4	outOfMotif
52	0.12029812208957268	-0.00016599999999999948	5	outOfMotif
58	-0.04389894496677704	0.019013999999999975	1	outOfMotif
59	-0.0945753193384152	0.00014099999999994672	1	outOfMotif
25	-0.013825252267366332	-0.040119999999999933	3	outOfMotif
60	0.075518966085676	0.016266000000000003	1	outOfMotif
10	0.3035625676919234	0.32923999999999953	1	outOfMotif
52	0.05091175478548785	0.01392899999999997	10	outOfMotif
56	0.14145397690008862	0.23773	4	outOfMotif
56	0.07719243367121442	0.1101700000000001	4	outOfMotif
54	0.07948878932101526	0.057679999999999954	2	outOfMotif
44	0.03802363439045901	0.008550000000000058	10	inMotif
52	0.03982786193724145	0.0131	8	outOfMotif
58	0.06127983346690555	0.042445000000000066	2	outOfMotif
42	-0.014539880820504057	-0.03265000000000007	10	inMotif
44	0.006279202902787158	0.0011499999999999844	8	inMotif
52	0.02182570504898452	0.007857999999999976	6	outOfMotif
52	0.00369153654331919	-0.00015300000000006975	4	outOfMotif
56	-0.027290083832041304	-0.015307999999999988	4	outOfMotif
51	-0.01907193403089736	-0.0007519999999999749	5	outOfMotif
42	-0.028573616528890556	-0.09949000000000008	8	inMotif
44	-0.02790012864153941	-0.008099999999999996	6	inMotif
56	0.0012097549060451822	0.0034129999999999994	2	outOfMotif
53	-0.01733610959138143	0.00274000000000002	1	outOfMotif
6	-0.36482975515702293	0.8020699999999998	4	outOfMotif
6	-0.31243114300351427	0.81195	2	outOfMotif
17	-0.321900190158738	0.5821099999999999	4	outOfMotif
39	-0.06581859153013542	-0.7637100000000001	4	outOfMotif
60	0.05900988435483282	2.92454	7	outOfMotif
39	-0.1836729020096165	0.015370000000000328	1	outOfMotif
-1	-0.05499645580961059	6.279704	2	outOfMotif
48	0.5589173649849319	0.6393400000000002	1	outOfMotif
18	-0.04138527590481159	0.00031999999999987594	1	outOfMotif
43	0.11632141954448663	0.007090000000000263	2	inMotif
24	0.11632141954448663	2.2093299999999996	2	outOfMotif
-1	-0.034505563643808385	1.0061299999999997	1	outOfMotif
30	0.10396433026788772	0.641503	2	outOfMotif
-1	-0.04048209564192862	0.5000199999999999	1	inMotif
28	-0.2682672855027559	-0.033843999999999985	1	inMotif
42	0.0004127371253193036	-0.27283000000000035	1	outOfMotif
57	0.008411197384581352	0.07521	1	outOfMotif
0	-0.1221934490107979	0.644411	4	outOfMotif
44	0.00034663150180576867	-0.006329999999999947	1	outOfMotif
35	-0.009695839556172538	0.172628	1	outOfMotif
28	0.03410654676001713	5.000000000002225e-05	1	outOfMotif
18	0.0017961870779583137	0.004639000000000004	3	outOfMotif
18	-0.032884272492753865	0.004913000000000001	2	outOfMotif
19	-0.06621896810721288	0.004921000000000009	1	outOfMotif
18	0.03641617378920615	0.004956000000000016	1	outOfMotif
11	0.08110894640571897	-0.022785	2	outOfMotif
10	-0.09525064723086266	0.020358999999999988	1	outOfMotif
-1	0.28388357168837336	-0.100664	10	outOfMotif
9	0.04432882827968615	-0.0066759999999999875	1	outOfMotif
2	-0.09195161514323265	0.007186999999999999	1	outOfMotif
0	0.030944342525224055	0.007400999999999991	1	outOfMotif
1	-0.05093144455100367	-0.07919600000000002	1	outOfMotif
-1	-0.03763167065007397	-0.043838000000000016	1	outOfMotif
1	0.04642522291166549	-0.06403400000000001	2	outOfMotif
50	0.0035938679973338463	-0.004418999999999992	1	outOfMotif
39	-0.045904174575477345	-0.6461900000000003	2	outOfMotif
36	-0.10521791294133469	0.36061999999999994	1	outOfMotif
21	0.03120346235130311	-0.03799999999999981	1	outOfMotif
24	-0.13149156547118052	-0.10751	4	outOfMotif
10	0.12643099198674054	0.15776000000000012	1	outOfMotif
45	0.0057006970121076875	-0.00015069999999999667	2	inMotif
11	0.010771635773417347	-0.10444300000000001	1	inMotif
4	-0.05163625093130396	-0.297142	2	outOfMotif
59	0.03857291680975612	-0.009387999999999994	5	outOfMotif
31	0.18497441968755127	-0.40652	4	outOfMotif
31	0.008699956643844178	-0.021993999999999958	1	outOfMotif
6	-0.027050833695503075	0.439507	1	outOfMotif
3	-0.17585523601212064	1.0945873	1	outOfMotif
66	-0.17585523601212064	-0.04674000000000067	1	outOfMotif
59	-0.2937501779047175	-0.004398999999999986	2	inMotif
11	-0.2937501779047175	-2.0000000000131024e-05	2	outOfMotif
67	-0.20813756583269083	0.9175599999999999	1	inMotif
4	0.17449600006555968	-0.3596070000000001	1	outOfMotif
43	-0.016213209722491705	0.1095830000000001	10	inMotif
15	-0.27066265708800014	0.7974199999999998	3	outOfMotif
49	0.09964755366037854	6.804670000000001	2	outOfMotif
65	0.08931133784285547	-0.49044	2	outOfMotif
61	-0.007444792562875947	0.031889999999999974	2	outOfMotif
55	-0.14627925194004085	-0.13274000000000008	6	outOfMotif
21	0.2211213539126837	-0.40816999999999837	6	outOfMotif
21	0.2728586545567952	-0.88856	4	outOfMotif
25	0.21385172500779875	0.035629999999999384	8	outOfMotif
24	0.000845448474932755	2.5171400000000013	1	outOfMotif
23	-0.07098761001844418	0.2690899999999985	1	outOfMotif
21	0.27209951880621375	-1.0971499999999992	2	outOfMotif
23	0.18932456867700403	-0.23850999999999978	6	outOfMotif
13	0.002089387415249196	0.19191000000000003	1	outOfMotif
2	-0.014473065825143995	-0.38524000000000136	1	outOfMotif
23	-0.07017707748527545	0.0016639999999999988	1	outOfMotif
8	0.0348283355034835	-0.10491099999999998	2	outOfMotif
20	-0.07926378581125655	-0.22153	2	outOfMotif
54	-0.0016647392195022544	0.0009180000000000021	2	outOfMotif
37	0.3171941834485905	-0.8722400000000001	3	inMotif
6	-0.08831881708204882	-0.21249000000000007	2	outOfMotif
5	-0.034547217630948854	0.23333999999999988	2	outOfMotif
-1	0.19985038685199427	-0.33206	8	outOfMotif
1	-0.2325779499760872	0.9390099999999999	2	outOfMotif
7	-0.12220089267851829	0.16759900000000005	6	outOfMotif
7	0.03733520475533138	-0.7093700000000001	8	outOfMotif
7	-0.034713295130755994	-0.583391	10	outOfMotif
9	0.06349044093347422	-0.9750299999999998	6	outOfMotif
11	0.033246342482332665	-1.02527	4	outOfMotif
41	0.10002235022295211	-0.014909999999999535	3	outOfMotif
39	-0.06507334010857392	2.32984	1	outOfMotif
32	-0.09958681054895414	4.118281	1	outOfMotif
28	0.08316102633248879	-1.4142299999999999	2	outOfMotif
10	-0.04538882807392199	-2.0543	6	outOfMotif
4	-0.024521627517966323	1.5067899999999996	1	outOfMotif
7	0.17616037532140363	-2.30823	1	outOfMotif
2	0.03844404717182683	-0.3787800000000001	5	outOfMotif
46	0.025137701693032876	0.046238	1	inMotif
22	0.05921862987312366	0.15034999999999998	1	inMotif
45	0.018712083006199916	4.599999999999049e-05	1	inMotif
63	-0.0038114884188207633	1.8799900000000003	2	outOfMotif
32	-0.32914851862044525	2.4230000000000005	2	outOfMotif
0	-0.0060363163549170635	0.007680000000000131	1	outOfMotif
51	-0.18855843841343783	1.6324600000000005	1	outOfMotif
41	-0.04187465555917227	-9.999999999843467e-06	2	outOfMotif
27	0.055759423267382396	0.030301000000000022	1	outOfMotif
42	-0.3886015736167291	0.12878500000000004	1	inMotif
34	0.018986274493991893	-0.15229999999999988	1	outOfMotif
7	0.02987815796321604	0.8380999999999998	2	outOfMotif
46	-0.13582470340732494	2.49308	1	outOfMotif
32	-0.01665855364837374	0.5180973	2	outOfMotif
18	0.27069879899136373	0.11051999999999995	2	outOfMotif
20	0.06164976035791171	-0.071594208	1	inMotif
11	0.14427432374369742	-0.037307730000000004	7	inMotif
12	0.14275371166794698	7.057000000000027e-05	4	inMotif
13	0.0027160019740594663	0.02407646	1	inMotif
12	-0.04145405151256983	-0.00026703000000000013	1	inMotif
4	0.5019985327850557	-0.0010757399999999995	8	inMotif
0	0.23910950416854385	0.00032806799999999994	8	inMotif
0	0.2818272669493712	-0.0038089799999999996	7	outOfMotif
0	0.0154731197314773	0.39969999999999994	1	outOfMotif
31	0.013443669654544401	-0.74179	4	outOfMotif
34	0.0	-9.000000000014552e-05	1	outOfMotif
33	0.00753980054351224	-0.13777899999999998	3	outOfMotif
60	0.27934881116725363	-3.999999999981796e-05	1	outOfMotif
42	-0.04297203970684443	-0.12196999999999969	5	outOfMotif
-1	-0.030827606168140488	-5.22127	4	outOfMotif
5	0.05290027445256248	0.09418999999999977	5	outOfMotif
4	0.054283686662131195	-3.25706	3	outOfMotif
37	0.04313485403049744	0.022368999999999972	4	outOfMotif
2	0.3157365419373118	-0.38003699999999996	4	outOfMotif
30	-0.0862678929381802	0.12929600000000002	2	outOfMotif
17	0.4964361213640475	0.057668	4	outOfMotif
4	-0.2170943251391101	-0.07417300000000002	3	inMotif
11	0.26002802081602994	-0.514799	1	outOfMotif
18	0.12181911490333865	5.92178	1	outOfMotif
11	-0.4173279772092259	0.6539699999999999	4	outOfMotif
64	-0.021169813083416904	0.0001500000000000945	4	outOfMotif
64	-0.011307711972415525	0.000140000000000029	2	outOfMotif
37	-0.0318024421760112	-0.051599999999999646	2	outOfMotif
4	-0.030903774089889344	-0.11299999999999999	4	outOfMotif
32	0.0037209184703831384	0.004550000000000054	4	outOfMotif
60	0.15164718415920656	-0.36521900000000007	1	outOfMotif
11	0.15164718415920656	0.5053399999999999	1	outOfMotif
60	0.4731923087879245	-1.00019	1	outOfMotif
19	0.4731923087879245	-0.055170000000000385	1	outOfMotif
29	-0.02863053306232839	-0.0006899999999996353	1	outOfMotif
55	-0.020550328744077768	0.04270499999999999	3	outOfMotif
16	-0.01909929041799013	0.011631000000000002	1	outOfMotif
26	-0.012152789840287167	-0.002124999999999988	3	inMotif
24	0.7214559500919389	0.0989399999999998	4	outOfMotif
17	-0.06549858377013218	-1.5030769999999998	2	outOfMotif
34	-0.02349413588491735	-3.93473	1	outOfMotif
50	0.35114168985423705	0.50569	1	outOfMotif
23	-0.28617536310745995	1.6128899999999993	6	outOfMotif
-1	-0.24598156206546085	1.4090800000000003	1	outOfMotif
60	-0.1735710355032577	2.18983	1	outOfMotif
67	-0.029671936543866066	-2.7896599999999996	1	outOfMotif
60	0.003917459951468409	1.999999999990898e-05	1	inMotif
44	-0.5035443742288306	-0.01114699999999999	6	outOfMotif
44	-0.14808830904165685	-0.00508699999999998	1	outOfMotif
32	0.5481714739802923	-3.168304	4	outOfMotif
1	0.05897815128357103	-0.21582700000000002	1	inMotif
10	-0.06999320881382788	-0.011046	3	outOfMotif
26	0.07739102458944165	-0.818646	4	outOfMotif
43	-0.2633217034592241	1.1872599999999998	1	outOfMotif
51	0.05200221915953526	-0.40822999999999965	1	outOfMotif
3	0.12430568640454837	-4.051594	9	outOfMotif
8	0.36098945134374577	-0.778823	3	inMotif
37	-0.00041298426973060626	-1.0000000000065512e-05	1	outOfMotif
50	0.0021556124507235057	0.0	2	inMotif
46	0.0011144912462708323	0.0	2	outOfMotif
52	0.005922903038875917	0.0	1	inMotif
8	-0.008433844194586308	0.002035200000000001	1	inMotif
56	-0.008433844194586308	0.0018980000000000663	1	outOfMotif
6	0.08088672664873353	-0.7629499999999998	2	outOfMotif
32	0.08088672664873353	0.0699234	2	inMotif
17	-0.002636015289212527	-0.043716000000000005	1	outOfMotif
11	0.04953958462362837	-0.12504699999999996	1	inMotif
0	-0.27546262210826067	-0.49693299999999996	2	inMotif
0	0.1293517791694911	0.13108800000000004	1	inMotif
25	0.21942138367407976	0.008969000000000005	1	inMotif
32	0.19698852484207532	-0.27515	2	inMotif
60	-0.008731697876212705	-0.0008360000000000589	3	outOfMotif
16	0.05874072121714662	-0.003916000000000003	4	outOfMotif
17	0.06615363656639209	-0.0019030000000000158	4	outOfMotif
22	0.04075095287050434	0.017504000000000075	5	outOfMotif
28	0.1362014633137413	0.06660599999999994	9	outOfMotif
26	-0.03221823939599058	0.004688999999999943	1	outOfMotif
27	0.11295187973646603	0.0483309999999999	8	outOfMotif
28	-0.0051943834108649075	-0.005006999999999984	3	outOfMotif
31	0.022531986021095445	-0.0008719999999999839	1	outOfMotif
44	0.15291083161494884	2.480000000000017e-05	10	outOfMotif
45	0.10197689941707708	3.060000000000042e-05	8	outOfMotif
33	0.06838067212452595	-0.02283999999999997	7	outOfMotif
36	0.049651749815638704	-0.012820000000000054	6	outOfMotif
37	0.03742493243654016	-0.009570000000000078	5	outOfMotif
51	-0.05078767396742666	1.5199999999999936e-05	1	outOfMotif
54	-0.047904721875687485	7.820000000000049e-05	1	outOfMotif
44	-0.046222486624726236	0.00023099999999998122	1	outOfMotif
43	-0.04615789586481554	-0.0005040000000000044	1	outOfMotif
43	-0.022978583414458676	0.0011079999999999979	2	outOfMotif
45	-0.07320762919375763	-0.019725999999999994	1	outOfMotif
45	0.008647488326369778	0.0015270000000000006	4	outOfMotif
46	-0.06624533537134815	-0.03858800000000001	1	outOfMotif
47	-0.06071361770293954	-0.05239300000000002	1	outOfMotif
47	-0.03961819820366956	-0.03139700000000001	2	outOfMotif
49	-0.05547918645833432	-0.03913000000000011	1	outOfMotif
48	-0.017648605334732972	-0.032306999999999975	3	outOfMotif
51	-0.05135879672370633	-0.005780000000000118	1	outOfMotif
49	-0.09956871302154886	-0.005350999999999995	1	outOfMotif
29	-0.3282411052998464	0.008000000000000007	4	outOfMotif
0	0.007910629705449163	1.4824000000000002	5	outOfMotif
-1	0.8158598139421913	-1.715443	1	inMotif
5	-0.015138762484582997	0.3475300000000001	1	outOfMotif
13	0.02148224298824335	0.05373000000000028	1	inMotif
52	0.021819285924144453	0.006550000000000278	3	outOfMotif
50	0.18974183118350887	-0.00030999999999981043	2	inMotif
62	0.008560075653617343	-0.019159999999999983	2	outOfMotif
62	-0.3525477612901385	-0.016490000000000116	1	outOfMotif
62	0.4846059362838693	0.007379999999999942	1	outOfMotif
22	-0.8638589044443811	-2.405581	4	outOfMotif
1	-0.9398114797732425	-0.2112527	3	outOfMotif
3	-0.20432747372049853	-0.16592020000000002	4	outOfMotif
13	-0.10129197911889978	-0.11949399999999999	1	outOfMotif
15	0.5470850516070003	0.0782716	3	outOfMotif
19	-0.13032444118509195	-0.0010869999999999908	2	outOfMotif
24	0.3172442758107429	0.03004459999999999	1	outOfMotif
35	-0.0575295108979645	-0.12955600000000012	1	outOfMotif
15	0.10981736879756025	0.20651300000000006	1	outOfMotif
9	-0.029014112350963156	0.5334389999999999	1	outOfMotif
54	0.0017405737973889132	-0.006170000000000009	1	outOfMotif
24	-0.04155248539270475	0.0	6	outOfMotif
16	0.0	0.0	1	outOfMotif
20	0.1122178934663354	2.5444299999999997	1	outOfMotif
